reference	text
Jeremiah 27:22	They shall be carried to Bavel, and there shall they be, until the day that I visit them, says YHWH; then will I bring them up, and restore them to this place.
Jeremiah 28:1	It happened the same year, in the beginning of the reign of Tzidkiyahu king of Yehudah, in the fourth year, in the fifth month, that Hananiah the son of Azzur, the prophet, who was of Gibeon, spoke to me in the house of YHWH, in the presence of the priests and of all the people, saying,
Jeremiah 28:2	Thus speaks YHWH of Armies, the God of Israel, saying, I have broken the yoke of the king of Bavel.
Jeremiah 28:3	Within two full years will I bring again into this place all the vessels of YHWH's house, that Nebuchadnezzar king of Bavel took away from this place, and carried to Bavel:
Jeremiah 28:4	and I will bring again to this place Yekhonyahu the son of Jehoiakim, king of Yehudah, with all the captives of Yehudah, who went to Bavel, says YHWH; for I will break the yoke of the king of Bavel.
Jeremiah 28:5	Then the prophet Yirmeyahu said to the prophet Hananiah in the presence of the priests, and in the presence of all the people who stood in the house of YHWH,
Jeremiah 28:6	even the prophet Yirmeyahu said, Amen: YHWH do so; YHWH perform your words which you have prophesied, to bring again the vessels of YHWH's house, and all them of the captivity, from Bavel to this place.
Jeremiah 28:7	Nevertheless hear you now this word that I speak in your ears, and in the ears of all the people:
Jeremiah 28:8	The prophets who have been before me and before you of old prophesied against many countries, and against great kingdoms, of war, and of brokenness, and of pestilence.
Jeremiah 28:9	The prophet who prophesies of peace, when the word of the prophet shall happen, then shall the prophet be known, that YHWH has truly sent him.
Jeremiah 28:10	Then Hananiah the prophet took the bar from off the prophet Yirmeyahu's neck, and broke it.
Jeremiah 28:11	Hananiah spoke in the presence of all the people, saying, Thus says YHWH: Even so will I break the yoke of Nebuchadnezzar king of Bavel within two full years from off the neck of all the nations. The prophet Yirmeyahu went his way.
Jeremiah 28:12	Then the word of YHWH came to Yirmeyahu, after that Hananiah the prophet had broken the bar from off the neck of the prophet Yirmeyahu, saying,
Jeremiah 28:13	Go, and tell Hananiah, saying, Thus says YHWH: You have broken the bars of wood; but you have made in their place bars of iron.
Jeremiah 28:14	For thus says YHWH of Armies, the God of Israel: I have put a yoke of iron on the neck of all these nations, that they may serve Nebuchadnezzar king of Bavel; and they shall serve him: and I have given him the animals of the field also.
Jeremiah 28:15	Then said the prophet Yirmeyahu to Hananiah the prophet, Hear now, Hananiah: YHWH has not sent you; but you make this people to trust in a lie.
Jeremiah 28:16	Therefore thus says YHWH, Behold, I will send you away from off the surface of the earth: this year you shall die, because you have spoken rebellion against YHWH.
Jeremiah 28:17	So Hananiah the prophet died the same year in the seventh month.
Jeremiah 29:1	Now these are the words of the letter that Yirmeyahu the prophet sent from Yerushalayim to the residue of the elders of the captivity, and to the priests, and to the prophets, and to all the people, whom Nebuchadnezzar had carried away captive from Yerushalayim to Bavel,
Jeremiah 29:2	(after that Yekhonyahu the king, and the queen mother, and the eunuchs, [and] the princes of Yehudah and Yerushalayim, and the craftsmen, and the smiths, were departed from Yerushalayim),
Jeremiah 29:3	by the hand of Elasah the son of Shaphan, and Gemariah the son of Hilkiah, (whom Tzidkiyahu king of Yehudah sent to Bavel to Nebuchadnezzar king of Bavel), saying,
Jeremiah 29:4	Thus says YHWH of Armies, the God of Israel, to all the captivity, whom I have caused to be carried away captive from Yerushalayim to Bavel:
Jeremiah 29:5	Build you houses, and dwell in them; and plant gardens, and eat the fruit of them.
Jeremiah 29:6	Take wives, and father sons and daughters; and take wives for your sons, and give your daughters to husbands, that they may bear sons and daughters; and multiply you there, and don't be diminished.
Jeremiah 29:7	Seek the peace of the city where I have caused you to be carried away captive, and pray to YHWH for it; for in the peace of it shall you have peace.
Jeremiah 29:8	For thus says YHWH of Armies, the God of Israel: Don't let your prophets who are in the midst of you, and your diviners, deceive you; neither listen you to your dreams which you cause to be dreamed.
Jeremiah 29:9	For they prophesy falsely to you in my name: I have not sent them, says YHWH.
Jeremiah 29:10	For thus says YHWH, After seventy years are accomplished for Bavel, I will visit you, and perform my good word toward you, in causing you to return to this place.
Jeremiah 29:11	For I know the thoughts that I think toward you, says YHWH, thoughts of peace, and not of brokenness, to give you hope in your latter end.
Jeremiah 29:12	You shall call on me, and you shall go and pray to me, and I will listen to you.
Jeremiah 29:13	You shall seek me, and find me, when you shall search for me with all your heart.
Jeremiah 29:14	I will be found by you, says YHWH, and I will turn again your captivity, and I will gather you from all the nations, and from all the places where I have driven you, says YHWH; and I will bring you again to the place from where I caused you to be carried away captive.
Jeremiah 29:15	Because you have said, YHWH has raised us up prophets in Bavel;
Jeremiah 29:16	thus says YHWH concerning the king who sits on the throne of Dawid, and concerning all the people who dwell in this city, your brothers who haven't gone forth with you into captivity;
Jeremiah 29:17	thus says YHWH of Armies; Behold, I will send on them the sword, the famine, and the pestilence, and will make them like vile figs, that can't be eaten, they are so bad.
Jeremiah 29:18	I will pursue after them with the sword, with the famine, and with the pestilence, and will deliver them to be tossed back and forth among all the kingdoms of the earth, to be an object of horror, and an astonishment, and a hissing, and a reproach, among all the nations where I have driven them;
Jeremiah 29:19	because they have not listened to my words, says YHWH, with which I sent to them my servants the prophets, rising up early and sending them; but you would not hear, says YHWH.
Jeremiah 29:20	Hear you therefore the word of YHWH, all you of the captivity, whom I have sent away from Yerushalayim to Bavel.
Jeremiah 29:21	Thus says YHWH of Armies, the God of Israel, concerning Achav the son of Kolaiah, and concerning Tzidkiyahu the son of Maaseiah, who prophesy a lie to you in my name: Behold, I will deliver them into the hand of Nebuchadnezzar king of Bavel; and he shall kill them before your eyes;
Jeremiah 29:22	and of them shall be taken up a curse by all the captives of Yehudah who are in Bavel, saying, YHWH make you like Tzidkiyahu and like Achav, whom the king of Bavel roasted in the fire;
Jeremiah 29:23	because they have worked folly in Israel, and have committed adultery with their neighbors' wives, and have spoken words in my name falsely, which I didn't command them; and I am the one who knows, and am witness, says YHWH.
Jeremiah 29:24	Concerning Shemaiah the Nehelamite you shall speak, saying,
Jeremiah 29:25	Thus speaks YHWH of Armies, the God of Israel, saying, Because you have sent letters in your own name to all the people who are at Yerushalayim, and to Zephaniah the son of Maaseiah, the priest, and to all the priests, saying,
Jeremiah 29:26	YHWH has made you priest in the place of Yehoyada the priest, that there may be officers in the house of YHWH, for everyone who is mad, and makes themselves a prophet, that you should put him in the stocks and in shackles.
Jeremiah 29:27	Now therefore, why have you not rebuked Yirmeyahu of Anathoth, who makes himself a prophet to you,
Jeremiah 29:28	because he has sent to us in Bavel, saying, [The captivity] is long: build you houses, and dwell in them; and plant gardens, and eat the fruit of them?
