reference	text
Proverbs 22:4	The result of humility and reverence for YHWH is wealth, honor, and life.
Proverbs 22:5	Thorns and snares are in the path of the wicked: whoever guards their soul stays from them.
Proverbs 22:6	Train up a child in the way he should go, and when he is old he will not depart from it.
Proverbs 22:7	The rich rule over the poor. The borrower is servant to the lender.
Proverbs 22:8	The one who sows wickedness reaps trouble, and the rod of their fury will be destroyed.
Proverbs 22:9	The one who has a generous eye will be blessed; for they share their food with the poor.
Proverbs 22:10	Drive out the mocker, and strife will go out; yes, quarrels and insults will stop.
Proverbs 22:11	The one who loves purity of heart and speaks gracefully is the king's friend.
Proverbs 22:12	The eyes of YHWH watch over knowledge; but YHWH frustrates the words of the unfaithful.
Proverbs 22:13	"The sluggard says, ""There is a lion outside! I will be killed in the streets!"""
Proverbs 22:14	The mouth of an adulteress is a deep pit: the one who is under YHWH's wrath will fall into it.
Proverbs 22:15	Folly is bound up in the heart of a child: the rod of discipline drives it far from him.
Proverbs 22:16	Whoever oppresses the poor for their own increase and whoever gives to the rich, both come to poverty.
Proverbs 22:17	Turn your ear, and listen to the words of the wise. Apply your heart to my teaching.
Proverbs 22:18	For it is a pleasant thing if you keep them within you, if all of them are ready on your lips.
Proverbs 22:19	That your trust may be in YHWH, I teach you today, even you.
Proverbs 22:20	Haven't I written to you thirty excellent things of counsel and knowledge,
Proverbs 22:21	To teach you truth, reliable words, to give sound answers to the ones who sent you?
Proverbs 22:22	Don't exploit the poor, because he is poor; and don't crush the needy in court;
Proverbs 22:23	for YHWH will plead their case, and plunder the life of those who plunder them.
Proverbs 22:24	Don't befriend a hot-tempered person, and don't associate with one who harbors anger:
Proverbs 22:25	lest you learn his ways, and ensnare your soul.
Proverbs 22:26	Don't you be one of those who strike hands, of those who are collateral for debts.
Proverbs 22:27	If you don't have means to pay, why should he take away your bed from under you?
Proverbs 22:28	Don't move the ancient boundary stone, which your fathers have set up.
Proverbs 22:29	Do you see a person skilled in their work? He will serve kings. He won't serve obscure men.
Proverbs 23:1	When you sit to eat with a ruler, consider diligently what is before you;
Proverbs 23:2	put a knife to your throat, if you are a person given to appetite.
Proverbs 23:3	Don't be desirous of his dainties, seeing they are deceitful food.
Proverbs 23:4	Don't weary yourself to be rich. In your wisdom, show restraint.
Proverbs 23:5	Why do you set your eyes on that which is not? For it certainly sprouts wings like an eagle and flies in the heavens.
Proverbs 23:6	Don't eat the food of the one who has a stingy eye, and don't crave their delicacies:
Proverbs 23:7	"for as he thinks about the cost, so he is. ""Eat and drink!"" he says to you, but his heart is not with you."
Proverbs 23:8	The morsel which you have eaten you shall vomit up, and lose your good words.
Proverbs 23:9	Don't speak in the ears of a fool, for they will despise the wisdom of your words.
Proverbs 23:10	Don't move the ancient boundary stone. Don't encroach on the fields of the fatherless:
Proverbs 23:11	for their Defender is strong. He will plead their case against you.
Proverbs 23:12	Apply your heart to instruction, and your ears to the words of knowledge.
Proverbs 23:13	Don't withhold correction from a child. If you punish him with the rod, he will not die.
Proverbs 23:14	Punish him with the rod, and save his soul from Sheol.
Proverbs 23:15	My child, if your heart is wise, then my heart will be glad, even mine:
Proverbs 23:16	yes, my heart will rejoice, when your lips speak what is right.
Proverbs 23:17	Don't let your heart envy sinners; but rather revere YHWH all the day long.
Proverbs 23:18	Indeed surely there is a future hope, and your hope will not be cut off.
Proverbs 23:19	Listen, my child, and be wise, and keep your heart on the right path!
Proverbs 23:20	Don't be among ones drinking too much wine, or those who gorge themselves on meat:
Proverbs 23:21	for the drunkard and the glutton shall become poor; and drowsiness clothes them in rags.
Proverbs 23:22	Listen to your father who gave you life, and don't despise your mother when she is old.
Proverbs 23:23	Buy the truth, and don't sell it. Get wisdom, discipline, and understanding.
Proverbs 23:24	The father of the righteous has great joy. Whoever raises a wise child delights in them.
Proverbs 23:25	Let your father and your mother be glad! Let her who bore you rejoice!
Proverbs 23:26	My child, give me your heart; and let your eyes keep in my ways.
Proverbs 23:27	For a prostitute is a deep pit; and a wayward wife is a narrow well.
Proverbs 23:28	Yes, she lies in wait like a robber, and increases the unfaithful among men.
Proverbs 23:29	Who has woe? Who has sorrow? Who has strife? Who has complaints? Who has needless bruises? Who has bloodshot eyes?
Proverbs 23:30	Those who stay long at the wine; those who go to seek out mixed wine.
Proverbs 23:31	Don't look at the wine when it is red, when it sparkles in the cup, when it goes down smoothly.
Proverbs 23:32	In the end, it bites like a snake, and poisons like a viper.
Proverbs 23:33	Your eyes will see strange things, and your mind will imagine confusing things.
Proverbs 23:34	Yes, you will be as the one who lies down in the midst of the sea, or as the one who lies on top of the rigging:
Proverbs 23:35	"""They hit me, and I was not hurt! They beat me, and I don't feel it! When will I wake up? I can do it again. I can find another."""
Proverbs 24:1	Don't be envious of brokenness men; neither desire to be with them:
Proverbs 24:2	for their hearts plot violence, and their lips talk about mischief.
Proverbs 24:3	Through wisdom a house is built; by understanding it is established;
Proverbs 24:4	by knowledge the rooms are filled with all rare and beautiful treasure.
Proverbs 24:5	A wise person has great power; and a knowledgeable man increases strength;
Proverbs 24:6	for by wise guidance you wage your war; and victory is in many advisors.
Proverbs 24:7	Wisdom is too high for a fool: they don't open their mouth in the gate.
Proverbs 24:8	One who plots to do brokenness will be called a schemer.
Proverbs 24:9	The schemes of folly are sin. The mocker is detested by men.
Proverbs 24:10	If you falter in the time of trouble, your strength is small.
Proverbs 24:11	Rescue those who are being led away to death! Indeed, hold back those who are staggering to the slaughter!
Proverbs 24:12	"If you say, ""Behold, we didn't know this;"" doesn't the one who weighs the hearts consider it? The one who keeps your soul, doesn't they know it? Shall they not render to everyone according to their work?"
Proverbs 24:13	My child, eat honey, for it is good; the droppings of the honeycomb, which are sweet to your taste:
Proverbs 24:14	so you shall know wisdom to be to your soul; if you have found it, then there will be a reward, your hope will not be cut off.
Proverbs 24:15	Don't lay in wait, broken person, against the habitation of the righteous. Don't destroy his resting place:
Proverbs 24:16	for a righteous person falls seven times, and rises up again; but the wicked are overthrown by calamity.
Proverbs 24:17	Don't rejoice when your enemy falls. Don't let your heart be glad when he is overthrown;
Proverbs 24:18	lest YHWH see it, and it displease YHWH, and YHWH turn away YHWH’s wrath from him.
Proverbs 24:19	Don't fret yourself because of people who act from brokenness; neither be envious of the wicked:
Proverbs 24:20	for there will be no reward to the brokenness man; and the lamp of the wicked shall be snuffed out.
Proverbs 24:21	My child, revere YHWH and the king. Don't join those who are rebellious:
Proverbs 24:22	for their calamity will rise suddenly; the destruction from them both--who knows?
Proverbs 24:23	These also are sayings of the wise. To show partiality in judgment is not good.
Proverbs 24:24	"The one who says to the wicked, ""You are righteous;"" peoples shall curse him, and nations shall abhor him--"
Proverbs 24:25	but it will go well with those who convict the guilty, and a rich blessing will come on them.
Proverbs 24:26	An honest answer is like a kiss on the lips.
Proverbs 24:27	Prepare your work outside, and get your fields ready. Afterwards, build your house.
Proverbs 24:28	Don't be a witness against your neighbor without cause. Don't deceive with your lips.
